clave,fecha,almacenamiento,temperatura,humedad,precipitacion,tipo_precip,indice_uv,soleado,nublado,parc_nublado,lluvia_soleado,lluvia_nublado,lluvia_parc_nublado
AOBSO,07/02/2022,1177.05,19.2,26.1,0,0,7,1,0,0,0,0,0
ARCSO,07/02/2022,168.54,19.2,26.1,0,0,7,1,0,0,0,0,0
ARLSO,07/02/2022,0.44,19.2,26.1,0,0,7,1,0,0,0,0,0
CHTSO,07/02/2022,5.15,19.2,26.1,0,0,7,1,0,0,0,0,0
IRASO,07/02/2022,5.86,19.2,26.1,0,0,7,1,0,0,0,0,0
LCDSO,07/02/2022,346.28,19.2,26.1,0,0,7,1,0,0,0,0,0
PECSO,07/02/2022,907.82,19.2,26.1,0,0,7,1,0,0,0,0,0
PMOSO,07/02/2022,20.3,19.2,26.1,0,0,7,1,0,0,0,0,0
AGZCH,08/02/2022,68.48,17.7,23,0,0,7,1,0,0,0,0,0
AOBSO,08/02/2022,1172.08,17.7,23,0,0,7,1,0,0,0,0,0
ARCSO,08/02/2022,164.1,17.7,23,0,0,7,1,0,0,0,0,0
ARLSO,08/02/2022,0.43,17.7,23,0,0,7,1,0,0,0,0,0
CHTSO,08/02/2022,5.13,17.7,23,0,0,7,1,0,0,0,0,0
IRASO,08/02/2022,5.79,17.7,23,0,0,7,1,0,0,0,0,0
LCDSO,08/02/2022,343.6,17.7,23,0,0,7,1,0,0,0,0,0
PECSO,08/02/2022,906.91,17.7,23,0,0,7,1,0,0,0,0,0
PMOSO,08/02/2022,20.2,17.7,23,0,0,7,1,0,0,0,0,0
AGZCH,09/02/2022,68.42,18.3,29.2,0,0,7,1,0,0,0,0,0
AOBSO,09/02/2022,1164.14,18.3,29.2,0,0,7,1,0,0,0,0,0
ARCSO,09/02/2022,159.86,18.3,29.2,0,0,7,1,0,0,0,0,0
ARLSO,09/02/2022,0.43,18.3,29.2,0,0,7,1,0,0,0,0,0
CHTSO,09/02/2022,5.11,18.3,29.2,0,0,7,1,0,0,0,0,0
IRASO,09/02/2022,5.75,18.3,29.2,0,0,7,1,0,0,0,0,0
LCDSO,09/02/2022,341.47,18.3,29.2,0,0,7,1,0,0,0,0,0
PECSO,09/02/2022,903.25,18.3,29.2,0,0,7,1,0,0,0,0,0
PMOSO,09/02/2022,20.15,18.3,29.2,0,0,7,1,0,0,0,0,0
AGZCH,10/02/2022,68.42,18.7,30.5,0,0,7,1,0,0,0,0,0
AOBSO,10/02/2022,1154.22,18.7,30.5,0,0,7,1,0,0,0,0,0
ARCSO,10/02/2022,155.48,18.7,30.5,0,0,7,1,0,0,0,0,0
ARLSO,10/02/2022,0.43,18.7,30.5,0,0,7,1,0,0,0,0,0
CHTSO,10/02/2022,5.09,18.7,30.5,0,0,7,1,0,0,0,0,0
IRASO,10/02/2022,5.7,18.7,30.5,0,0,7,1,0,0,0,0,0
LCDSO,10/02/2022,339.6,18.7,30.5,0,0,7,1,0,0,0,0,0
PECSO,10/02/2022,900.51,18.7,30.5,0,0,7,1,0,0,0,0,0
PMOSO,10/02/2022,20.15,18.7,30.5,0,0,7,1,0,0,0,0,0
AGZCH,11/02/2022,68.36,19.4,27.9,0,0,7,1,0,0,0,0,0
AOBSO,11/02/2022,1144.3,19.4,27.9,0,0,7,1,0,0,0,0,0
ARCSO,11/02/2022,151.07,19.4,27.9,0,0,7,1,0,0,0,0,0
ARLSO,11/02/2022,0.41,19.4,27.9,0,0,7,1,0,0,0,0,0
CHTSO,11/02/2022,5.04,19.4,27.9,0,0,7,1,0,0,0,0,0
IRASO,11/02/2022,5.66,19.4,27.9,0,0,7,1,0,0,0,0,0
LCDSO,11/02/2022,333.99,19.4,27.9,0,0,7,1,0,0,0,0,0
PECSO,11/02/2022,897.32,19.4,27.9,0,0,7,1,0,0,0,0,0
PMOSO,11/02/2022,20.1,19.4,27.9,0,0,7,1,0,0,0,0,0
AGZCH,12/02/2022,68.36,20.3,32.2,0,0,7,1,0,0,0,0,0
AOBSO,12/02/2022,1134.37,20.3,32.2,0,0,7,1,0,0,0,0,0
ARCSO,12/02/2022,146.65,20.3,32.2,0,0,7,1,0,0,0,0,0
ARLSO,12/02/2022,0.41,20.3,32.2,0,0,7,1,0,0,0,0,0
CHTSO,12/02/2022,4.98,20.3,32.2,0,0,7,1,0,0,0,0,0
IRASO,12/02/2022,5.61,20.3,32.2,0,0,7,1,0,0,0,0,0
LCDSO,12/02/2022,328.41,20.3,32.2,0,0,7,1,0,0,0,0,0
PECSO,12/02/2022,895.49,20.3,32.2,0,0,7,1,0,0,0,0,0
PMOSO,12/02/2022,20.05,20.3,32.2,0,0,7,1,0,0,0,0,0
AGZCH,13/02/2022,68.3,23.4,16.8,0,0,9,1,0,0,0,0,0
AOBSO,13/02/2022,1125.02,23.4,16.8,0,0,9,1,0,0,0,0,0
ARCSO,13/02/2022,142.57,23.4,16.8,0,0,9,1,0,0,0,0,0
ARLSO,13/02/2022,0.41,23.4,16.8,0,0,9,1,0,0,0,0,0
CHTSO,13/02/2022,4.94,23.4,16.8,0,0,9,1,0,0,0,0,0
IRASO,13/02/2022,5.53,23.4,16.8,0,0,9,1,0,0,0,0,0
LCDSO,13/02/2022,322.69,23.4,16.8,0,0,9,1,0,0,0,0,0
PECSO,13/02/2022,893.66,23.4,16.8,0,0,9,1,0,0,0,0,0
PMOSO,13/02/2022,20,23.4,16.8,0,0,9,1,0,0,0,0,0
AGZCH,14/02/2022,68.3,20.9,19.4,0,0,7,1,0,0,0,0,0
AOBSO,14/02/2022,1114.74,20.9,19.4,0,0,7,1,0,0,0,0,0
ARCSO,14/02/2022,137.93,20.9,19.4,0,0,7,1,0,0,0,0,0
ARLSO,14/02/2022,0.39,20.9,19.4,0,0,7,1,0,0,0,0,0
CHTSO,14/02/2022,4.94,20.9,19.4,0,0,7,1,0,0,0,0,0
IRASO,14/02/2022,5.42,20.9,19.4,0,0,7,1,0,0,0,0,0
LCDSO,14/02/2022,317.23,20.9,19.4,0,0,7,1,0,0,0,0,0
PECSO,14/02/2022,891.83,20.9,19.4,0,0,7,1,0,0,0,0,0
PMOSO,14/02/2022,20,20.9,19.4,0,0,7,1,0,0,0,0,0
AGZCH,15/02/2022,68.18,20.9,18.8,0,0,7,0,0,1,0,0,0
AOBSO,15/02/2022,1103.52,20.9,18.8,0,0,7,0,0,1,0,0,0
ARCSO,15/02/2022,133.89,20.9,18.8,0,0,7,0,0,1,0,0,0
ARLSO,15/02/2022,0.39,20.9,18.8,0,0,7,0,0,1,0,0,0
CHTSO,15/02/2022,4.92,20.9,18.8,0,0,7,0,0,1,0,0,0
IRASO,15/02/2022,5.35,20.9,18.8,0,0,7,0,0,1,0,0,0
LCDSO,15/02/2022,311.77,20.9,18.8,0,0,7,0,0,1,0,0,0
PECSO,15/02/2022,891.38,20.9,18.8,0,0,7,0,0,1,0,0,0
PMOSO,15/02/2022,20,20.9,18.8,0,0,7,0,0,1,0,0,0
AGZCH,16/02/2022,68.12,15.3,45.6,0,0,7,0,0,1,0,0,0
AOBSO,16/02/2022,1091.37,15.3,45.6,0,0,7,0,0,1,0,0,0
ARCSO,16/02/2022,129.7,15.3,45.6,0,0,7,0,0,1,0,0,0
ARLSO,16/02/2022,0.38,15.3,45.6,0,0,7,0,0,1,0,0,0
CHTSO,16/02/2022,4.9,15.3,45.6,0,0,7,0,0,1,0,0,0
IRASO,16/02/2022,5.29,15.3,45.6,0,0,7,0,0,1,0,0,0
LCDSO,16/02/2022,306.05,15.3,45.6,0,0,7,0,0,1,0,0,0
PECSO,16/02/2022,890.01,15.3,45.6,0,0,7,0,0,1,0,0,0
PMOSO,16/02/2022,19.95,15.3,45.6,0,0,7,0,0,1,0,0,0
AGZCH,17/02/2022,68.06,15.4,41.2,0,0,7,1,0,0,0,0,0
AOBSO,17/02/2022,1082,15.4,41.2,0,0,7,1,0,0,0,0,0
ARCSO,17/02/2022,125.35,15.4,41.2,0,0,7,1,0,0,0,0,0
ARLSO,17/02/2022,0.38,15.4,41.2,0,0,7,1,0,0,0,0,0
CHTSO,17/02/2022,4.86,15.4,41.2,0,0,7,1,0,0,0,0,0
IRASO,17/02/2022,5.17,15.4,41.2,0,0,7,1,0,0,0,0,0
LCDSO,17/02/2022,301.18,15.4,41.2,0,0,7,1,0,0,0,0,0
PECSO,17/02/2022,889.55,15.4,41.2,0,0,7,1,0,0,0,0,0
PMOSO,17/02/2022,19.95,15.4,41.2,0,0,7,1,0,0,0,0,0
AGZCH,18/02/2022,68,16.9,32.2,0,0,7,1,0,0,0,0,0
AOBSO,18/02/2022,1074.54,16.9,32.2,0,0,7,1,0,0,0,0,0
ARCSO,18/02/2022,121.27,16.9,32.2,0,0,7,1,0,0,0,0,0
ARLSO,18/02/2022,0.38,16.9,32.2,0,0,7,1,0,0,0,0,0
CHTSO,18/02/2022,4.83,16.9,32.2,0,0,7,1,0,0,0,0,0
IRASO,18/02/2022,5.06,16.9,32.2,0,0,7,1,0,0,0,0,0
LCDSO,18/02/2022,297.12,16.9,32.2,0,0,7,1,0,0,0,0,0
PECSO,18/02/2022,890.46,16.9,32.2,0,0,7,1,0,0,0,0,0
PMOSO,18/02/2022,19.85,16.9,32.2,0,0,7,1,0,0,0,0,0
AGZCH,19/02/2022,67.94,18.9,28.9,0,0,7,1,0,0,0,0,0
AOBSO,19/02/2022,1063.32,18.9,28.9,0,0,7,1,0,0,0,0,0
ARCSO,19/02/2022,117.08,18.9,28.9,0,0,7,1,0,0,0,0,0
ARLSO,19/02/2022,0.36,18.9,28.9,0,0,7,1,0,0,0,0,0
CHTSO,19/02/2022,4.77,18.9,28.9,0,0,7,1,0,0,0,0,0
IRASO,19/02/2022,4.92,18.9,28.9,0,0,7,1,0,0,0,0,0
LCDSO,19/02/2022,292.05,18.9,28.9,0,0,7,1,0,0,0,0,0
PECSO,19/02/2022,891.38,18.9,28.9,0,0,7,1,0,0,0,0,0
PMOSO,19/02/2022,19.8,18.9,28.9,0,0,7,1,0,0,0,0,0
AGZCH,20/02/2022,67.88,18.3,28.1,0,0,8,1,0,0,0,0,0
AOBSO,20/02/2022,1052.1,18.3,28.1,0,0,8,1,0,0,0,0,0
ARCSO,20/02/2022,112.47,18.3,28.1,0,0,8,1,0,0,0,0,0
ARLSO,20/02/2022,0.36,18.3,28.1,0,0,8,1,0,0,0,0,0
CHTSO,20/02/2022,4.73,18.3,28.1,0,0,8,1,0,0,0,0,0
IRASO,20/02/2022,4.82,18.3,28.1,0,0,8,1,0,0,0,0,0
LCDSO,20/02/2022,285.97,18.3,28.1,0,0,8,1,0,0,0,0,0
PECSO,20/02/2022,891.38,18.3,28.1,0,0,8,1,0,0,0,0,0
PMOSO,20/02/2022,19.7,18.3,28.1,0,0,8,1,0,0,0,0,0
AGZCH,21/02/2022,67.82,16.4,46.1,0,1,7,0,0,1,0,0,0
AOBSO,21/02/2022,1041.81,16.4,46.1,0,1,7,0,0,1,0,0,0
ARCSO,21/02/2022,107.92,16.4,46.1,0,1,7,0,0,1,0,0,0
ARLSO,21/02/2022,0.35,16.4,46.1,0,1,7,0,0,1,0,0,0
CHTSO,21/02/2022,4.73,16.4,46.1,0,1,7,0,0,1,0,0,0
IRASO,21/02/2022,4.71,16.4,46.1,0,1,7,0,0,1,0,0,0
LCDSO,21/02/2022,281.15,16.4,46.1,0,1,7,0,0,1,0,0,0
PECSO,21/02/2022,890.92,16.4,46.1,0,1,7,0,0,1,0,0,0
PMOSO,21/02/2022,19.7,16.4,46.1,0,1,7,0,0,1,0,0,0
AGZCH,22/02/2022,67.76,15.8,52,0,0,7,0,0,1,0,0,0
AOBSO,22/02/2022,1032.99,15.8,52,0,0,7,0,0,1,0,0,0
ARCSO,22/02/2022,103.41,15.8,52,0,0,7,0,0,1,0,0,0
ARLSO,22/02/2022,0.35,15.8,52,0,0,7,0,0,1,0,0,0
CHTSO,22/02/2022,4.73,15.8,52,0,0,7,0,0,1,0,0,0
IRASO,22/02/2022,4.65,15.8,52,0,0,7,0,0,1,0,0,0
LCDSO,22/02/2022,278.36,15.8,52,0,0,7,0,0,1,0,0,0
PECSO,22/02/2022,888.64,15.8,52,0,0,7,0,0,1,0,0,0
PMOSO,22/02/2022,19.7,15.8,52,0,0,7,0,0,1,0,0,0
AGZCH,23/02/2022,67.7,16.2,53.6,0,0,8,0,0,1,0,0,0
AOBSO,23/02/2022,1023.35,16.2,53.6,0,0,8,0,0,1,0,0,0
ARCSO,23/02/2022,98.77,16.2,53.6,0,0,8,0,0,1,0,0,0
ARLSO,23/02/2022,0.35,16.2,53.6,0,0,8,0,0,1,0,0,0
CHTSO,23/02/2022,4.73,16.2,53.6,0,0,8,0,0,1,0,0,0
IRASO,23/02/2022,4.59,16.2,53.6,0,0,8,0,0,1,0,0,0
LCDSO,23/02/2022,276.14,16.2,53.6,0,0,8,0,0,1,0,0,0
PECSO,23/02/2022,888.18,16.2,53.6,0,0,8,0,0,1,0,0,0
PMOSO,23/02/2022,19.65,16.2,53.6,0,0,8,0,0,1,0,0,0
AGZCH,24/02/2022,67.65,14.8,43.5,0,0,7,0,0,1,0,0,0
AOBSO,24/02/2022,1014.59,14.8,43.5,0,0,7,0,0,1,0,0,0
ARCSO,24/02/2022,94.19,14.8,43.5,0,0,7,0,0,1,0,0,0
ARLSO,24/02/2022,0.33,14.8,43.5,0,0,7,0,0,1,0,0,0
CHTSO,24/02/2022,4.73,14.8,43.5,0,0,7,0,0,1,0,0,0
IRASO,24/02/2022,4.51,14.8,43.5,0,0,7,0,0,1,0,0,0
LCDSO,24/02/2022,271.7,14.8,43.5,0,0,7,0,0,1,0,0,0
PECSO,24/02/2022,884.98,14.8,43.5,0,0,7,0,0,1,0,0,0
PMOSO,24/02/2022,19.6,14.8,43.5,0,0,7,0,0,1,0,0,0
AGZCH,25/02/2022,67.59,14.2,37.5,0,0,9,0,0,1,0,0,0
AOBSO,25/02/2022,1005.83,14.2,37.5,0,0,9,0,0,1,0,0,0
ARCSO,25/02/2022,89.65,14.2,37.5,0,0,9,0,0,1,0,0,0
ARLSO,25/02/2022,0.33,14.2,37.5,0,0,9,0,0,1,0,0,0
CHTSO,25/02/2022,4.94,14.2,37.5,0,0,9,0,0,1,0,0,0
IRASO,25/02/2022,4.47,14.2,37.5,0,0,9,0,0,1,0,0,0
LCDSO,25/02/2022,267.51,14.2,37.5,0,0,9,0,0,1,0,0,0
PECSO,25/02/2022,882.7,14.2,37.5,0,0,9,0,0,1,0,0,0
PMOSO,25/02/2022,19.5,14.2,37.5,0,0,9,0,0,1,0,0,0
AGZCH,26/02/2022,67.53,15.5,35,0,0,7,0,0,1,0,0,0
AOBSO,26/02/2022,997.06,15.5,35,0,0,7,0,0,1,0,0,0
ARCSO,26/02/2022,84.97,15.5,35,0,0,7,0,0,1,0,0,0
ARLSO,26/02/2022,0.33,15.5,35,0,0,7,0,0,1,0,0,0
CHTSO,26/02/2022,4.94,15.5,35,0,0,7,0,0,1,0,0,0
IRASO,26/02/2022,4.41,15.5,35,0,0,7,0,0,1,0,0,0
LCDSO,26/02/2022,263.56,15.5,35,0,0,7,0,0,1,0,0,0
PECSO,26/02/2022,881.79,15.5,35,0,0,7,0,0,1,0,0,0
PMOSO,26/02/2022,19.45,15.5,35,0,0,7,0,0,1,0,0,0
AGZCH,27/02/2022,67.47,18,32.4,0,0,8,0,0,1,0,0,0
AOBSO,27/02/2022,988.3,18,32.4,0,0,8,0,0,1,0,0,0
ARCSO,27/02/2022,80.44,18,32.4,0,0,8,0,0,1,0,0,0
ARLSO,27/02/2022,0.31,18,32.4,0,0,8,0,0,1,0,0,0
CHTSO,27/02/2022,4.94,18,32.4,0,0,8,0,0,1,0,0,0
IRASO,27/02/2022,4.36,18,32.4,0,0,8,0,0,1,0,0,0
LCDSO,27/02/2022,259.37,18,32.4,0,0,8,0,0,1,0,0,0
PECSO,27/02/2022,880.87,18,32.4,0,0,8,0,0,1,0,0,0
PMOSO,27/02/2022,19.4,18,32.4,0,0,8,0,0,1,0,0,0
AGZCH,28/02/2022,67.41,19.4,33.6,0,0,8,0,0,1,0,0,0
AOBSO,28/02/2022,979.53,19.4,33.6,0,0,8,0,0,1,0,0,0
ARCSO,28/02/2022,75.9,19.4,33.6,0,0,8,0,0,1,0,0,0
ARLSO,28/02/2022,0.31,19.4,33.6,0,0,8,0,0,1,0,0,0
CHTSO,28/02/2022,4.94,19.4,33.6,0,0,8,0,0,1,0,0,0
IRASO,28/02/2022,4.3,19.4,33.6,0,0,8,0,0,1,0,0,0
LCDSO,28/02/2022,254.68,19.4,33.6,0,0,8,0,0,1,0,0,0
PECSO,28/02/2022,881.33,19.4,33.6,0,0,8,0,0,1,0,0,0
PMOSO,28/02/2022,19.26,19.4,33.6,0,0,8,0,0,1,0,0,0
AGZCH,01/03/2022,67.35,20.4,25.7,0,0,7,0,0,1,0,0,0
AOBSO,01/03/2022,970.77,20.4,25.7,0,0,7,0,0,1,0,0,0
ARCSO,01/03/2022,71.44,20.4,25.7,0,0,7,0,0,1,0,0,0
ARLSO,01/03/2022,0.31,20.4,25.7,0,0,7,0,0,1,0,0,0
CHTSO,01/03/2022,4.94,20.4,25.7,0,0,7,0,0,1,0,0,0
IRASO,01/03/2022,4.29,20.4,25.7,0,0,7,0,0,1,0,0,0
LCDSO,01/03/2022,252.5,20.4,25.7,0,0,7,0,0,1,0,0,0
PECSO,01/03/2022,878.27,20.4,25.7,0,0,7,0,0,1,0,0,0
PMOSO,01/03/2022,19.16,20.4,25.7,0,0,7,0,0,1,0,0,0
AGZCH,02/03/2022,67.29,21.3,22,0,0,8,0,0,1,0,0,0
AOBSO,02/03/2022,962.01,21.3,22,0,0,8,0,0,1,0,0,0
ARCSO,02/03/2022,66.83,21.3,22,0,0,8,0,0,1,0,0,0
ARLSO,02/03/2022,0.3,21.3,22,0,0,8,0,0,1,0,0,0
CHTSO,02/03/2022,4.94,21.3,22,0,0,8,0,0,1,0,0,0
IRASO,02/03/2022,4.2,21.3,22,0,0,8,0,0,1,0,0,0
LCDSO,02/03/2022,250.37,21.3,22,0,0,8,0,0,1,0,0,0
PECSO,02/03/2022,876.12,21.3,22,0,0,8,0,0,1,0,0,0
PMOSO,02/03/2022,19.11,21.3,22,0,0,8,0,0,1,0,0,0
AGZCH,03/03/2022,67.23,21.2,24.7,0,0,6,0,1,0,0,0,0
AOBSO,03/03/2022,953.24,21.2,24.7,0,0,6,0,1,0,0,0,0
ARCSO,03/03/2022,62.49,21.2,24.7,0,0,6,0,1,0,0,0,0
ARLSO,03/03/2022,0.3,21.2,24.7,0,0,6,0,1,0,0,0,0
CHTSO,03/03/2022,4.94,21.2,24.7,0,0,6,0,1,0,0,0,0
IRASO,03/03/2022,4.11,21.2,24.7,0,0,6,0,1,0,0,0,0
LCDSO,03/03/2022,246.09,21.2,24.7,0,0,6,0,1,0,0,0,0
PECSO,03/03/2022,874.41,21.2,24.7,0,0,6,0,1,0,0,0,0
PMOSO,03/03/2022,19.06,21.2,24.7,0,0,6,0,1,0,0,0,0
AGZCH,04/03/2022,67.17,19.6,29.5,0,0,8,1,0,0,0,0,0
AOBSO,04/03/2022,945.05,19.6,29.5,0,0,8,1,0,0,0,0,0
ARCSO,04/03/2022,57.82,19.6,29.5,0,0,8,1,0,0,0,0,0
ARLSO,04/03/2022,0.3,19.6,29.5,0,0,8,1,0,0,0,0,0
CHTSO,04/03/2022,4.9,19.6,29.5,0,0,8,1,0,0,0,0,0
IRASO,04/03/2022,3.95,19.6,29.5,0,0,8,1,0,0,0,0,0
LCDSO,04/03/2022,241.34,19.6,29.5,0,0,8,1,0,0,0,0,0
PECSO,04/03/2022,872.69,19.6,29.5,0,0,8,1,0,0,0,0,0
PMOSO,04/03/2022,19.01,19.6,29.5,0,0,8,1,0,0,0,0,0
AGZCH,05/03/2022,67.11,16.8,45.2,0,0,8,1,0,0,0,0,0
AOBSO,05/03/2022,934.4,16.8,45.2,0,0,8,1,0,0,0,0,0
ARCSO,05/03/2022,53.16,16.8,45.2,0,0,8,1,0,0,0,0,0
ARLSO,05/03/2022,0.28,16.8,45.2,0,0,8,1,0,0,0,0,0
CHTSO,05/03/2022,4.9,16.8,45.2,0,0,8,1,0,0,0,0,0
IRASO,05/03/2022,3.8,16.8,45.2,0,0,8,1,0,0,0,0,0
LCDSO,05/03/2022,236.12,16.8,45.2,0,0,8,1,0,0,0,0,0
PECSO,05/03/2022,872.26,16.8,45.2,0,0,8,1,0,0,0,0,0
PMOSO,05/03/2022,18.91,16.8,45.2,0,0,8,1,0,0,0,0,0
AGZCH,06/03/2022,67.05,16.6,40.2,0,0,8,1,0,0,0,0,0
AOBSO,06/03/2022,922.94,16.6,40.2,0,0,8,1,0,0,0,0,0
ARCSO,06/03/2022,48.63,16.6,40.2,0,0,8,1,0,0,0,0,0
ARLSO,06/03/2022,0.28,16.6,40.2,0,0,8,1,0,0,0,0,0
CHTSO,06/03/2022,4.88,16.6,40.2,0,0,8,1,0,0,0,0,0
IRASO,06/03/2022,3.64,16.6,40.2,0,0,8,1,0,0,0,0,0
LCDSO,06/03/2022,231.13,16.6,40.2,0,0,8,1,0,0,0,0,0
PECSO,06/03/2022,872.69,16.6,40.2,0,0,8,1,0,0,0,0,0
PMOSO,06/03/2022,18.86,16.6,40.2,0,0,8,1,0,0,0,0,0
AGZCH,07/03/2022,66.99,16,32.4,0,0,8,0,0,1,0,0,0
AOBSO,07/03/2022,911.47,16,32.4,0,0,8,0,0,1,0,0,0
ARCSO,07/03/2022,45.27,16,32.4,0,0,8,0,0,1,0,0,0
ARLSO,07/03/2022,0.28,16,32.4,0,0,8,0,0,1,0,0,0
CHTSO,07/03/2022,4.88,16,32.4,0,0,8,0,0,1,0,0,0
IRASO,07/03/2022,3.59,16,32.4,0,0,8,0,0,1,0,0,0
LCDSO,07/03/2022,226.12,16,32.4,0,0,8,0,0,1,0,0,0
PECSO,07/03/2022,874.41,16,32.4,0,0,8,0,0,1,0,0,0
PMOSO,07/03/2022,18.81,16,32.4,0,0,8,0,0,1,0,0,0
AGZCH,08/03/2022,66.93,15.4,30.4,0,0,9,1,0,0,0,0,0
AOBSO,08/03/2022,899.19,15.4,30.4,0,0,9,1,0,0,0,0,0
ARCSO,08/03/2022,41.83,15.4,30.4,0,0,9,1,0,0,0,0,0
ARLSO,08/03/2022,0.27,15.4,30.4,0,0,9,1,0,0,0,0,0
CHTSO,08/03/2022,4.88,15.4,30.4,0,0,9,1,0,0,0,0,0
IRASO,08/03/2022,3.48,15.4,30.4,0,0,9,1,0,0,0,0,0
LCDSO,08/03/2022,222.98,15.4,30.4,0,0,9,1,0,0,0,0,0
PECSO,08/03/2022,876.12,15.4,30.4,0,0,9,1,0,0,0,0,0
PMOSO,08/03/2022,18.76,15.4,30.4,0,0,9,1,0,0,0,0,0
AGZCH,09/03/2022,66.75,14.9,33.5,0,0,9,1,0,0,0,0,0
AOBSO,09/03/2022,886.9,14.9,33.5,0,0,9,1,0,0,0,0,0
ARCSO,09/03/2022,38.49,14.9,33.5,0,0,9,1,0,0,0,0,0
ARLSO,09/03/2022,0.27,14.9,33.5,0,0,9,1,0,0,0,0,0
CHTSO,09/03/2022,4.81,14.9,33.5,0,0,9,1,0,0,0,0,0
IRASO,09/03/2022,3.39,14.9,33.5,0,0,9,1,0,0,0,0,0
LCDSO,09/03/2022,220.05,14.9,33.5,0,0,9,1,0,0,0,0,0
PECSO,09/03/2022,877.41,14.9,33.5,0,0,9,1,0,0,0,0,0
PMOSO,09/03/2022,18.71,14.9,33.5,0,0,9,1,0,0,0,0,0
AGZCH,10/03/2022,66.58,16.7,27.5,0,0,8,1,0,0,0,0,0
AOBSO,10/03/2022,872.98,16.7,27.5,0,0,8,1,0,0,0,0,0
ARCSO,10/03/2022,34.94,16.7,27.5,0,0,8,1,0,0,0,0,0
ARLSO,10/03/2022,0.27,16.7,27.5,0,0,8,1,0,0,0,0,0
CHTSO,10/03/2022,4.73,16.7,27.5,0,0,8,1,0,0,0,0,0
IRASO,10/03/2022,3.29,16.7,27.5,0,0,8,1,0,0,0,0,0
LCDSO,10/03/2022,214.66,16.7,27.5,0,0,8,1,0,0,0,0,0
PECSO,10/03/2022,877.41,16.7,27.5,0,0,8,1,0,0,0,0,0
PMOSO,10/03/2022,18.66,16.7,27.5,0,0,8,1,0,0,0,0,0
AGZCH,11/03/2022,66.34,16,30.5,0,0,9,1,0,0,0,0,0
AOBSO,11/03/2022,857.61,16,30.5,0,0,9,1,0,0,0,0,0
ARCSO,11/03/2022,31.43,16,30.5,0,0,9,1,0,0,0,0,0
ARLSO,11/03/2022,0.25,16,30.5,0,0,9,1,0,0,0,0,0
CHTSO,11/03/2022,4.69,16,30.5,0,0,9,1,0,0,0,0,0
IRASO,11/03/2022,3.15,16,30.5,0,0,9,1,0,0,0,0,0
LCDSO,11/03/2022,209.49,16,30.5,0,0,9,1,0,0,0,0,0
PECSO,11/03/2022,876.55,16,30.5,0,0,9,1,0,0,0,0,0
PMOSO,11/03/2022,18.61,16,30.5,0,0,9,1,0,0,0,0,0
AGZCH,12/03/2022,66.1,19.4,23.2,0,0,8,1,0,0,0,0,0
AOBSO,12/03/2022,848.45,19.4,23.2,0,0,8,1,0,0,0,0,0
ARCSO,12/03/2022,27.88,19.4,23.2,0,0,8,1,0,0,0,0,0
ARLSO,12/03/2022,0.25,19.4,23.2,0,0,8,1,0,0,0,0,0
CHTSO,12/03/2022,4.65,19.4,23.2,0,0,8,1,0,0,0,0,0
IRASO,12/03/2022,3.01,19.4,23.2,0,0,8,1,0,0,0,0,0
LCDSO,12/03/2022,204.53,19.4,23.2,0,0,8,1,0,0,0,0,0
PECSO,12/03/2022,877.41,19.4,23.2,0,0,8,1,0,0,0,0,0
PMOSO,12/03/2022,18.56,19.4,23.2,0,0,8,1,0,0,0,0,0
AGZCH,13/03/2022,65.92,19.5,20.3,0,0,9,1,0,0,0,0,0
AOBSO,13/03/2022,837.77,19.5,20.3,0,0,9,1,0,0,0,0,0
ARCSO,13/03/2022,24.58,19.5,20.3,0,0,9,1,0,0,0,0,0
ARLSO,13/03/2022,0.25,19.5,20.3,0,0,9,1,0,0,0,0,0
CHTSO,13/03/2022,4.62,19.5,20.3,0,0,9,1,0,0,0,0,0
IRASO,13/03/2022,2.92,19.5,20.3,0,0,9,1,0,0,0,0,0
LCDSO,13/03/2022,199.5,19.5,20.3,0,0,9,1,0,0,0,0,0
PECSO,13/03/2022,874.41,19.5,20.3,0,0,9,1,0,0,0,0,0
PMOSO,13/03/2022,18.51,19.5,20.3,0,0,9,1,0,0,0,0,0
AGZCH,14/03/2022,65.75,21.8,18.7,0,0,10,1,0,0,0,0,0
AOBSO,14/03/2022,825.57,21.8,18.7,0,0,10,1,0,0,0,0,0
ARCSO,14/03/2022,22.3,21.8,18.7,0,0,10,1,0,0,0,0,0
ARLSO,14/03/2022,0.23,21.8,18.7,0,0,10,1,0,0,0,0,0
CHTSO,14/03/2022,4.52,21.8,18.7,0,0,10,1,0,0,0,0,0
IRASO,14/03/2022,2.82,21.8,18.7,0,0,10,1,0,0,0,0,0
LCDSO,14/03/2022,194.46,21.8,18.7,0,0,10,1,0,0,0,0,0
PECSO,14/03/2022,870.11,21.8,18.7,0,0,10,1,0,0,0,0,0
PMOSO,14/03/2022,18.46,21.8,18.7,0,0,10,1,0,0,0,0,0
AGZCH,15/03/2022,65.57,23.4,17.3,0,0,8,1,0,0,0,0,0
AOBSO,15/03/2022,817.18,23.4,17.3,0,0,8,1,0,0,0,0,0
ARCSO,15/03/2022,20.97,23.4,17.3,0,0,8,1,0,0,0,0,0
ARLSO,15/03/2022,0.22,23.4,17.3,0,0,8,1,0,0,0,0,0
